日期,细分代码,细分名称,房晚,房晚占比,客房收入,平均ADR
2025-10-18,GRP,团队旅游会议,28,8.8,16806.0,600.0
2025-10-18,LNG,长住客,6,1.9,2838.0,473.0
2025-10-19,FIT-WI,上门散客,21,7.4,17589.0,838.0
2025-10-19,FIT-DIR,官网小程序直销,49,17.3,34774.0,710.0
2025-10-19,FIT-OTA,OTA散客,92,32.5,64054.0,696.0
2025-10-19,CORP,协议公司客户,68,24.0,40564.0,597.0
2025-10-19,LOY,会员忠诚计划,34,12.0,21713.0,639.0
2025-10-19,GRP,团队旅游会议,24,8.5,12048.0,502.0
2025-10-19,LNG,长住客,5,1.8,2125.0,425.0
2025-10-20,FIT-WI,上门散客,18,7.8,13844.0,769.0
2025-10-20,FIT-DIR,官网小程序直销,43,18.5,29043.0,675.0
2025-10-20,FIT-OTA,OTA散客,67,28.9,42604.0,636.0
2025-10-20,CORP,协议公司客户,46,19.8,26028.0,566.0
2025-10-20,LOY,会员忠诚计划,28,12.1,18027.0,644.0
2025-10-20,GRP,团队旅游会议,17,7.3,8107.0,477.0
2025-10-20,LNG,长住客,5,2.2,2061.0,412.0
2025-10-21,FIT-WI,上门散客,18,7.3,14214.0,790.0
2025-10-21,FIT-DIR,官网小程序直销,46,18.6,32774.0,712.0
2025-10-21,FIT-OTA,OTA散客,81,32.8,49659.0,613.0
2025-10-21,CORP,协议公司客户,55,22.3,31030.0,564.0
2025-10-21,LOY,会员忠诚计划,27,10.9,16523.0,612.0
2025-10-21,GRP,团队旅游会议,21,8.5,10404.0,495.0
2025-10-21,LNG,长住客,4,1.6,1644.0,411.0
2025-10-22,FIT-WI,上门散客,20,8.5,16373.0,819.0
2025-10-22,FIT-DIR,官网小程序直销,41,17.5,30048.0,733.0
2025-10-22,FIT-OTA,OTA散客,75,32.1,49399.0,659.0
2025-10-22,CORP,协议公司客户,49,20.9,27948.0,570.0
2025-10-22,LOY,会员忠诚计划,26,11.1,15983.0,615.0
2025-10-22,GRP,团队旅游会议,20,8.5,10034.0,502.0
2025-10-22,LNG,长住客,5,2.1,2108.0,422.0
2025-10-23,FIT-WI,上门散客,21,8.0,15917.0,758.0
2025-10-23,FIT-DIR,官网小程序直销,45,17.0,30738.0,683.0
2025-10-23,FIT-OTA,OTA散客,77,29.2,47821.0,621.0
2025-10-23,CORP,协议公司客户,63,23.9,33204.0,527.0
2025-10-23,LOY,会员忠诚计划,31,11.7,19226.0,620.0
2025-10-23,GRP,团队旅游会议,21,8.0,10247.0,488.0
2025-10-23,LNG,长住客,5,1.9,2012.0,402.0
2025-10-24,FIT-WI,上门散客,24,8.0,22281.0,928.0
2025-10-24,FIT-DIR,官网小程序直销,49,16.3,41374.0,844.0
2025-10-24,FIT-OTA,OTA散客,93,31.0,71843.0,773.0
2025-10-24,CORP,协议公司客户,70,23.3,47200.0,674.0
2025-10-24,LOY,会员忠诚计划,39,13.0,28235.0,724.0
2025-10-24,GRP,团队旅游会议,24,8.0,13921.0,580.0
2025-10-24,LNG,长住客,6,2.0,2883.0,481.0
2025-10-25,FIT-WI,上门散客,28,8.8,26272.0,938.0
2025-10-25,FIT-DIR,官网小程序直销,59,18.6,49508.0,839.0
2025-10-25,FIT-OTA,OTA散客,90,28.3,70189.0,780.0
2025-10-25,CORP,协议公司客户,64,20.1,43983.0,687.0
2025-10-25,LOY,会员忠诚计划,39,12.3,29956.0,768.0
2025-10-25,GRP,团队旅游会议,25,7.9,14538.0,582.0
2025-10-25,LNG,长住客,7,2.2,3579.0,511.0
2025-10-26,FIT-WI,上门散客,21,7.5,17003.0,810.0
2025-10-26,FIT-DIR,官网小程序直销,46,16.4,33433.0,727.0
2025-10-26,FIT-OTA,OTA散客,87,31.0,60639.0,697.0
2025-10-26,CORP,协议公司客户,56,19.9,33422.0,597.0
2025-10-26,LOY,会员忠诚计划,34,12.1,21569.0,634.0
2025-10-26,GRP,团队旅游会议,23,8.2,11628.0,506.0
2025-10-26,LNG,长住客,6,2.1,2541.0,424.0
2025-10-27,FIT-WI,上门散客,19,8.3,14371.0,756.0
2025-10-27,FIT-DIR,官网小程序直销,42,18.4,29324.0,698.0
2025-10-27,FIT-OTA,OTA散客,64,28.1,41722.0,652.0
2025-10-27,CORP,协议公司客户,52,22.8,29606.0,569.0
2025-10-27,LOY,会员忠诚计划,30,13.2,19154.0,638.0
2025-10-27,GRP,团队旅游会议,17,7.5,7981.0,469.0
2025-10-27,LNG,长住客,4,1.8,1638.0,409.0
2025-10-28,FIT-WI,上门散客,19,8.1,14095.0,742.0
2025-10-28,FIT-DIR,官网小程序直销,40,16.9,26413.0,660.0
2025-10-28,FIT-OTA,OTA散客,73,30.9,46972.0,643.0
2025-10-28,CORP,协议公司客户,55,23.3,29007.0,527.0
2025-10-28,LOY,会员忠诚计划,26,11.0,15221.0,585.0
2025-10-28,GRP,团队旅游会议,18,7.6,8545.0,475.0
2025-10-28,LNG,长住客,4,1.7,1555.0,389.0
2025-10-29,FIT-WI,上门散客,20,8.5,15394.0,770.0
2025-10-29,FIT-DIR,官网小程序直销,38,16.2,26806.0,705.0
2025-10-29,FIT-OTA,OTA散客,78,33.3,51965.0,666.0
2025-10-29,CORP,协议公司客户,55,23.5,30200.0,549.0
2025-10-29,LOY,会员忠诚计划,29,12.4,18378.0,634.0
2025-10-29,GRP,团队旅游会议,19,8.1,8878.0,467.0
2025-10-29,LNG,长住客,5,2.1,2102.0,420.0
2025-10-30,FIT-WI,上门散客,19,7.6,14793.0,779.0
2025-10-30,FIT-DIR,官网小程序直销,41,16.4,27550.0,672.0
2025-10-30,FIT-OTA,OTA散客,76,30.4,49189.0,647.0
2025-10-30,CORP,协议公司客户,56,22.4,30560.0,546.0
2025-10-30,LOY,会员忠诚计划,31,12.4,18356.0,592.0
2025-10-30,GRP,团队旅游会议,19,7.6,8601.0,453.0
2025-10-30,LNG,长住客,5,2.0,1978.0,396.0
2025-10-31,FIT-WI,上门散客,27,8.6,23130.0,857.0
2025-10-31,FIT-DIR,官网小程序直销,54,17.3,40608.0,752.0
2025-10-31,FIT-OTA,OTA散客,90,28.8,63050.0,701.0
2025-10-31,CORP,协议公司客户,71,22.7,40632.0,572.0
2025-10-31,LOY,会员忠诚计划,41,13.1,27037.0,659.0
2025-10-31,GRP,团队旅游会议,25,8.0,13235.0,529.0
2025-10-31,LNG,长住客,6,1.9,2615.0,436.0
2025-11-01,FIT-WI,上门散客,22,7.9,17133.0,779.0
2025-11-01,FIT-DIR,官网小程序直销,51,18.3,36299.0,712.0
2025-11-01,FIT-OTA,OTA散客,78,28.0,48738.0,625.0
2025-11-01,CORP,协议公司客户,64,22.9,34905.0,545.0
2025-11-01,LOY,会员忠诚计划,34,12.2,21212.0,624.0
2025-11-01,GRP,团队旅游会议,21,7.5,9979.0,475.0
2025-11-01,LNG,长住客,5,1.8,2045.0,409.0
2025-11-02,FIT-WI,上门散客,19,7.7,13699.0,721.0
2025-11-02,FIT-DIR,官网小程序直销,40,16.2,26170.0,654.0
2025-11-02,FIT-OTA,OTA散客,84,34.0,47148.0,561.0
2025-11-02,CORP,协议公司客户,50,20.2,25767.0,515.0
2025-11-02,LOY,会员忠诚计划,30,12.1,16315.0,544.0
2025-11-02,GRP,团队旅游会议,21,8.5,9095.0,433.0
2025-11-02,LNG,长住客,5,2.0,1850.0,370.0
2025-11-03,FIT-WI,上门散客,17,8.0,10831.0,637.0
2025-11-03,FIT-DIR,官网小程序直销,37,17.4,21729.0,587.0
2025-11-03,FIT-OTA,OTA散客,64,30.0,35335.0,552.0
2025-11-03,CORP,协议公司客户,42,19.7,20700.0,493.0
2025-11-03,LOY,会员忠诚计划,25,11.7,13515.0,541.0
2025-11-03,GRP,团队旅游会议,15,7.0,6390.0,426.0
2025-11-03,LNG,长住客,4,1.9,1378.0,345.0
2025-11-04,FIT-WI,上门散客,19,8.2,13651.0,718.0
2025-11-04,FIT-DIR,官网小程序直销,43,18.5,27457.0,639.0
2025-11-04,FIT-OTA,OTA散客,76,32.8,45475.0,598.0
2025-11-04,CORP,协议公司客户,54,23.3,26792.0,496.0
2025-11-04,LOY,会员忠诚计划,31,13.4,17436.0,562.0
2025-11-04,GRP,团队旅游会议,18,7.8,8171.0,454.0
2025-11-04,LNG,长住客,5,2.2,1871.0,374.0
2025-11-05,FIT-WI,上门散客,16,7.5,11368.0,711.0
2025-11-05,FIT-DIR,官网小程序直销,38,17.8,22611.0,595.0
2025-11-05,FIT-OTA,OTA散客,61,28.6,35696.0,585.0
2025-11-05,CORP,协议公司客户,46,21.6,21853.0,475.0
2025-11-05,LOY,会员忠诚计划,28,13.1,14951.0,534.0
2025-11-05,GRP,团队旅游会议,18,8.5,7975.0,443.0
2025-11-05,LNG,长住客,4,1.9,1461.0,365.0
2025-11-06,FIT-WI,上门散客,16,7.4,11689.0,731.0
2025-11-06,FIT-DIR,官网小程序直销,34,15.7,21590.0,635.0
2025-11-06,FIT-OTA,OTA散客,71,32.9,41714.0,588.0
2025-11-06,CORP,协议公司客户,46,21.3,22799.0,496.0
2025-11-06,LOY,会员忠诚计划,26,12.0,15178.0,584.0
2025-11-06,GRP,团队旅游会议,16,7.4,7218.0,451.0
2025-11-06,LNG,长住客,4,1.9,1536.0,384.0
2025-11-07,FIT-WI,上门散客,20,7.5,15292.0,765.0
2025-11-07,FIT-DIR,官网小程序直销,43,16.2,30130.0,701.0
2025-11-07,FIT-OTA,OTA散客,82,30.8,53080.0,647.0
2025-11-07,CORP,协议公司客户,62,23.3,34547.0,557.0
2025-11-07,LOY,会员忠诚计划,32,12.0,19392.0,606.0
2025-11-07,GRP,团队旅游会议,22,8.3,10652.0,484.0
2025-11-07,LNG,长住客,5,1.9,1936.0,387.0
2025-11-08,FIT-WI,上门散客,27,8.5,24833.0,920.0
2025-11-08,FIT-DIR,官网小程序直销,49,15.4,40399.0,824.0
2025-11-08,FIT-OTA,OTA散客,102,32.1,79543.0,780.0
2025-11-08,CORP,协议公司客户,71,22.3,46007.0,648.0
2025-11-08,LOY,会员忠诚计划,37,11.6,26648.0,720.0
2025-11-08,GRP,团队旅游会议,27,8.5,15174.0,562.0
2025-11-08,LNG,长住客,6,1.9,2780.0,463.0
2025-11-09,FIT-WI,上门散客,21,7.5,15793.0,752.0
2025-11-09,FIT-DIR,官网小程序直销,49,17.5,33874.0,691.0
2025-11-09,FIT-OTA,OTA散客,85,30.4,54570.0,642.0
2025-11-09,CORP,协议公司客户,63,22.5,33418.0,530.0
2025-11-09,LOY,会员忠诚计划,31,11.1,18495.0,597.0
2025-11-09,GRP,团队旅游会议,22,7.9,10157.0,462.0
2025-11-09,LNG,长住客,5,1.8,2053.0,411.0
2025-11-10,FIT-WI,上门散客,17,8.0,11869.0,698.0
2025-11-10,FIT-DIR,官网小程序直销,34,16.0,21423.0,630.0
2025-11-10,FIT-OTA,OTA散客,70,32.9,39088.0,558.0
2025-11-10,CORP,协议公司客户,47,22.1,23293.0,496.0
2025-11-10,LOY,会员忠诚计划,24,11.3,12800.0,533.0
2025-11-10,GRP,团队旅游会议,18,8.5,7402.0,411.0
2025-11-10,LNG,长住客,4,1.9,1419.0,355.0
2025-11-11,FIT-WI,上门散客,18,8.1,12866.0,715.0
2025-11-11,FIT-DIR,官网小程序直销,40,17.9,25672.0,642.0
2025-11-11,FIT-OTA,OTA散客,75,33.6,43328.0,578.0
2025-11-11,CORP,协议公司客户,48,21.5,23563.0,491.0
2025-11-11,LOY,会员忠诚计划,25,11.2,14354.0,574.0
2025-11-11,GRP,团队旅游会议,19,8.5,8500.0,447.0
2025-11-11,LNG,长住客,5,2.2,1901.0,380.0
2025-11-12,FIT-WI,上门散客,17,7.8,11253.0,662.0
2025-11-12,FIT-DIR,官网小程序直销,37,17.0,21606.0,584.0
2025-11-12,FIT-OTA,OTA散客,66,30.3,35531.0,538.0
2025-11-12,CORP,协议公司客户,48,22.0,23707.0,494.0
2025-11-12,LOY,会员忠诚计划,26,11.9,14314.0,551.0
2025-11-12,GRP,团队旅游会议,16,7.3,6783.0,424.0
2025-11-12,LNG,长住客,4,1.8,1384.0,346.0
2025-11-13,FIT-WI,上门散客,19,8.0,13339.0,702.0
2025-11-13,FIT-DIR,官网小程序直销,38,16.0,23868.0,628.0
2025-11-13,FIT-OTA,OTA散客,71,30.0,38856.0,547.0
2025-11-13,CORP,协议公司客户,55,23.2,26449.0,481.0
2025-11-13,LOY,会员忠诚计划,26,11.0,14648.0,563.0
2025-11-13,GRP,团队旅游会议,19,8.0,8298.0,437.0
2025-11-13,LNG,长住客,4,1.7,1458.0,364.0
2025-11-14,FIT-WI,上门散客,19,7.3,13535.0,712.0
2025-11-14,FIT-DIR,官网小程序直销,41,15.8,28250.0,689.0
2025-11-14,FIT-OTA,OTA散客,83,31.9,49835.0,600.0
2025-11-14,CORP,协议公司客户,53,20.4,29159.0,550.0
2025-11-14,LOY,会员忠诚计划,30,11.5,17694.0,590.0
2025-11-14,GRP,团队旅游会议,20,7.7,9519.0,476.0
2025-11-14,LNG,长住客,6,2.3,2349.0,391.0
2025-11-15,FIT-WI,上门散客,21,7.4,16410.0,781.0
2025-11-15,FIT-DIR,官网小程序直销,45,15.8,31646.0,703.0
2025-11-15,FIT-OTA,OTA散客,90,31.7,61580.0,684.0
2025-11-15,CORP,协议公司客户,57,20.1,33125.0,581.0
2025-11-15,LOY,会员忠诚计划,34,12.0,22527.0,663.0
2025-11-15,GRP,团队旅游会议,22,7.7,11262.0,512.0
2025-11-15,LNG,长住客,6,2.1,2612.0,435.0
2025-11-16,FIT-WI,上门散客,21,8.5,14692.0,700.0
2025-11-16,FIT-DIR,官网小程序直销,40,16.2,25372.0,634.0
2025-11-16,FIT-OTA,OTA散客,82,33.2,47207.0,576.0
2025-11-16,CORP,协议公司客户,58,23.5,30361.0,523.0
2025-11-16,LOY,会员忠诚计划,28,11.3,16429.0,587.0
2025-11-16,GRP,团队旅游会议,21,8.5,9590.0,457.0
2025-11-16,LNG,长住客,5,2.0,1901.0,380.0
2025-11-17,FIT-WI,上门散客,17,7.5,11012.0,648.0
2025-11-17,FIT-DIR,官网小程序直销,37,16.3,22816.0,617.0
2025-11-17,FIT-OTA,OTA散客,74,32.6,40137.0,542.0
2025-11-17,CORP,协议公司客户,49,21.6,23830.0,486.0
2025-11-17,LOY,会员忠诚计划,28,12.3,15191.0,543.0
2025-11-17,GRP,团队旅游会议,18,7.9,7575.0,421.0
2025-11-17,LNG,长住客,4,1.8,1403.0,351.0
2025-11-18,FIT-WI,上门散客,19,8.5,13241.0,697.0
2025-11-18,FIT-DIR,官网小程序直销,39,17.5,24155.0,619.0
2025-11-18,FIT-OTA,OTA散客,70,31.4,39622.0,566.0
2025-11-18,CORP,协议公司客户,53,23.8,26418.0,498.0
2025-11-18,LOY,会员忠诚计划,26,11.7,15113.0,581.0
2025-11-18,GRP,团队旅游会议,18,8.1,7903.0,439.0
2025-11-18,LNG,长住客,4,1.8,1548.0,387.0
2025-11-19,FIT-WI,上门散客,18,8.3,12503.0,695.0
2025-11-19,FIT-DIR,官网小程序直销,39,17.9,23915.0,613.0
2025-11-19,FIT-OTA,OTA散客,66,30.3,36985.0,560.0
2025-11-19,CORP,协议公司客户,51,23.4,25364.0,497.0
2025-11-19,LOY,会员忠诚计划,25,11.5,14071.0,563.0
2025-11-19,GRP,团队旅游会议,18,8.3,7580.0,421.0
2025-11-19,LNG,长住客,5,2.3,1808.0,362.0
2025-11-20,FIT-WI,上门散客,18,7.6,12490.0,694.0
2025-11-20,FIT-DIR,官网小程序直销,43,18.1,27626.0,642.0
2025-11-20,FIT-OTA,OTA散客,76,32.1,44585.0,587.0
2025-11-20,CORP,协议公司客户,56,23.6,28273.0,505.0
2025-11-20,LOY,会员忠诚计划,28,11.8,15890.0,567.0
2025-11-20,GRP,团队旅游会议,21,8.9,9725.0,463.0
2025-11-20,LNG,长住客,4,1.7,1553.0,388.0
2025-11-21,FIT-WI,上门散客,23,8.5,17272.0,751.0
2025-11-21,FIT-DIR,官网小程序直销,47,17.4,30967.0,659.0
2025-11-21,FIT-OTA,OTA散客,83,30.7,51079.0,615.0
2025-11-21,CORP,协议公司客户,63,23.3,33562.0,533.0
2025-11-21,LOY,会员忠诚计划,32,11.9,18958.0,592.0
2025-11-21,GRP,团队旅游会议,20,7.4,9643.0,482.0
2025-11-21,LNG,长住客,5,1.9,1982.0,396.0
2025-11-22,FIT-WI,上门散客,26,8.6,19783.0,761.0
2025-11-22,FIT-DIR,官网小程序直销,51,16.8,36447.0,715.0
2025-11-22,FIT-OTA,OTA散客,89,29.4,57485.0,646.0
2025-11-22,CORP,协议公司客户,67,22.1,38837.0,580.0
2025-11-22,LOY,会员忠诚计划,33,10.9,21684.0,657.0
2025-11-22,GRP,团队旅游会议,22,7.3,10742.0,488.0
2025-11-22,LNG,长住客,5,1.7,2057.0,411.0
2025-11-23,FIT-WI,上门散客,20,8.4,14864.0,743.0
2025-11-23,FIT-DIR,官网小程序直销,44,18.5,29477.0,670.0
2025-11-23,FIT-OTA,OTA散客,77,32.4,48379.0,628.0
2025-11-23,CORP,协议公司客户,50,21.0,26355.0,527.0
2025-11-23,LOY,会员忠诚计划,31,13.0,17936.0,579.0
2025-11-23,GRP,团队旅游会议,18,7.6,8382.0,466.0
2025-11-23,LNG,长住客,5,2.1,1858.0,372.0
2025-11-24,FIT-WI,上门散客,20,8.7,13598.0,680.0
2025-11-24,FIT-DIR,官网小程序直销,40,17.4,23100.0,578.0
2025-11-24,FIT-OTA,OTA散客,65,28.3,36261.0,558.0
2025-11-24,CORP,协议公司客户,46,20.0,22151.0,482.0
2025-11-24,LOY,会员忠诚计划,25,10.9,13341.0,534.0
2025-11-24,GRP,团队旅游会议,19,8.3,7778.0,409.0
2025-11-24,LNG,长住客,4,1.7,1420.0,355.0
2025-11-25,FIT-WI,上门散客,19,8.6,13340.0,702.0
2025-11-25,FIT-DIR,官网小程序直销,37,16.8,23285.0,629.0
2025-11-25,FIT-OTA,OTA散客,64,29.1,39776.0,622.0
2025-11-25,CORP,协议公司客户,49,22.3,25300.0,516.0
2025-11-25,LOY,会员忠诚计划,29,13.2,16796.0,579.0
2025-11-25,GRP,团队旅游会议,18,8.2,8153.0,453.0
2025-11-25,LNG,长住客,5,2.3,1884.0,377.0
2025-11-26,FIT-WI,上门散客,18,8.4,12328.0,685.0
2025-11-26,FIT-DIR,官网小程序直销,34,15.9,21063.0,620.0
2025-11-26,FIT-OTA,OTA散客,69,32.2,37337.0,541.0
2025-11-26,CORP,协议公司客户,51,23.8,24134.0,473.0
2025-11-26,LOY,会员忠诚计划,26,12.1,14405.0,554.0
2025-11-26,GRP,团队旅游会议,18,8.4,7394.0,411.0
2025-11-26,LNG,长住客,5,2.3,1768.0,354.0
2025-11-27,FIT-WI,上门散客,16,7.2,10547.0,659.0
2025-11-27,FIT-DIR,官网小程序直销,38,17.1,22719.0,598.0
2025-11-27,FIT-OTA,OTA散客,67,30.2,38612.0,576.0
2025-11-27,CORP,协议公司客户,50,22.5,24538.0,491.0
2025-11-27,LOY,会员忠诚计划,25,11.3,14083.0,563.0
2025-11-27,GRP,团队旅游会议,17,7.7,7253.0,427.0
2025-11-27,LNG,长住客,5,2.3,1869.0,374.0
2025-11-28,FIT-WI,上门散客,22,8.8,16191.0,736.0
2025-11-28,FIT-DIR,官网小程序直销,38,15.3,25351.0,667.0
2025-11-28,FIT-OTA,OTA散客,75,30.1,46097.0,615.0
2025-11-28,CORP,协议公司客户,55,22.1,28385.0,516.0
2025-11-28,LOY,会员忠诚计划,28,11.2,16760.0,599.0
2025-11-28,GRP,团队旅游会议,19,7.6,8493.0,447.0
2025-11-28,LNG,长住客,5,2.0,1870.0,374.0
2025-11-29,FIT-WI,上门散客,23,8.3,18159.0,790.0
2025-11-29,FIT-DIR,官网小程序直销,45,16.2,32030.0,712.0
2025-11-29,FIT-OTA,OTA散客,90,32.4,60604.0,673.0
2025-11-29,CORP,协议公司客户,64,23.0,37596.0,587.0
2025-11-29,LOY,会员忠诚计划,33,11.9,21428.0,649.0
2025-11-29,GRP,团队旅游会议,21,7.6,10493.0,500.0
2025-11-29,LNG,长住客,6,2.2,2423.0,404.0
2025-11-30,FIT-WI,上门散客,21,8.4,15132.0,721.0
2025-11-30,FIT-DIR,官网小程序直销,42,16.7,28607.0,681.0
2025-11-30,FIT-OTA,OTA散客,71,28.3,44336.0,624.0
2025-11-30,CORP,协议公司客户,57,22.7,30250.0,531.0
2025-11-30,LOY,会员忠诚计划,32,12.7,19694.0,615.0
2025-11-30,GRP,团队旅游会议,21,8.4,9459.0,450.0
2025-11-30,LNG,长住客,5,2.0,1949.0,390.0
2025-12-01,FIT-WI,上门散客,14,7.5,8653.0,618.0
2025-12-01,FIT-DIR,官网小程序直销,30,16.1,16547.0,552.0
2025-12-01,FIT-OTA,OTA散客,61,32.8,31683.0,519.0
2025-12-01,CORP,协议公司客户,38,20.4,17460.0,459.0
2025-12-01,LOY,会员忠诚计划,20,10.8,10374.0,519.0
2025-12-01,GRP,团队旅游会议,15,8.1,5888.0,393.0
2025-12-01,LNG,长住客,3,1.6,1022.0,341.0
2025-12-02,FIT-WI,上门散客,16,8.5,9364.0,585.0
2025-12-02,FIT-DIR,官网小程序直销,32,17.0,16198.0,506.0
2025-12-02,FIT-OTA,OTA散客,62,33.0,30733.0,496.0
2025-12-02,CORP,协议公司客户,41,21.8,16676.0,407.0
2025-12-02,LOY,会员忠诚计划,24,12.8,11535.0,481.0
2025-12-02,GRP,团队旅游会议,14,7.4,5109.0,365.0
2025-12-02,LNG,长住客,4,2.1,1215.0,304.0
2025-12-03,FIT-WI,上门散客,16,7.9,10279.0,642.0
2025-12-03,FIT-DIR,官网小程序直销,33,16.3,19082.0,578.0
2025-12-03,FIT-OTA,OTA散客,63,31.2,34069.0,541.0
2025-12-03,CORP,协议公司客户,45,22.3,20807.0,462.0
2025-12-03,LOY,会员忠诚计划,26,12.9,13065.0,503.0
2025-12-03,GRP,团队旅游会议,16,7.9,6458.0,404.0
2025-12-03,LNG,长住客,4,2.0,1384.0,346.0
2025-12-04,FIT-WI,上门散客,18,8.5,10505.0,584.0
2025-12-04,FIT-DIR,官网小程序直销,33,15.6,18131.0,549.0
2025-12-04,FIT-OTA,OTA散客,64,30.3,31565.0,493.0
2025-12-04,CORP,协议公司客户,44,20.9,18577.0,422.0
2025-12-04,LOY,会员忠诚计划,26,12.3,12586.0,484.0
2025-12-04,GRP,团队旅游会议,18,8.5,6508.0,362.0
2025-12-04,LNG,长住客,4,1.9,1291.0,323.0
2025-12-05,FIT-WI,上门散客,18,8.3,12615.0,701.0
2025-12-05,FIT-DIR,官网小程序直销,35,16.1,21437.0,612.0
2025-12-05,FIT-OTA,OTA散客,63,28.9,37186.0,590.0
2025-12-05,CORP,协议公司客户,48,22.0,24157.0,503.0
2025-12-05,LOY,会员忠诚计划,24,11.0,13880.0,578.0
2025-12-05,GRP,团队旅游会议,18,8.3,7886.0,438.0
2025-12-05,LNG,长住客,4,1.8,1452.0,363.0
2025-12-06,FIT-WI,上门散客,22,8.3,15736.0,715.0
2025-12-06,FIT-DIR,官网小程序直销,41,15.5,26897.0,656.0
2025-12-06,FIT-OTA,OTA散客,84,31.8,49547.0,590.0
2025-12-06,CORP,协议公司客户,56,21.2,29098.0,520.0
2025-12-06,LOY,会员忠诚计划,33,12.5,18356.0,556.0
2025-12-06,GRP,团队旅游会议,21,8.0,9141.0,435.0
2025-12-06,LNG,长住客,5,1.9,1884.0,377.0
2025-12-07,FIT-WI,上门散客,16,7.5,10122.0,633.0
2025-12-07,FIT-DIR,官网小程序直销,39,18.4,21612.0,554.0
2025-12-07,FIT-OTA,OTA散客,68,32.1,36724.0,540.0
2025-12-07,CORP,协议公司客户,51,24.1,23315.0,457.0
2025-12-07,LOY,会员忠诚计划,28,13.2,13881.0,496.0
2025-12-07,GRP,团队旅游会议,16,7.5,6126.0,383.0
2025-12-07,LNG,长住客,4,1.9,1298.0,324.0
2025-12-08,FIT-WI,上门散客,15,7.9,9438.0,629.0
2025-12-08,FIT-DIR,官网小程序直销,30,15.8,16835.0,561.0
2025-12-08,FIT-OTA,OTA散客,62,32.6,31998.0,516.0
2025-12-08,CORP,协议公司客户,45,23.7,20126.0,447.0
2025-12-08,LOY,会员忠诚计划,24,12.6,12511.0,521.0
2025-12-08,GRP,团队旅游会议,14,7.4,5324.0,380.0
2025-12-08,LNG,长住客,4,2.1,1350.0,337.0
2025-12-09,FIT-WI,上门散客,14,7.6,8830.0,631.0
2025-12-09,FIT-DIR,官网小程序直销,35,18.9,18925.0,541.0
2025-12-09,FIT-OTA,OTA散客,55,29.7,28908.0,526.0
2025-12-09,CORP,协议公司客户,43,23.2,19219.0,447.0
2025-12-09,LOY,会员忠诚计划,20,10.8,9778.0,489.0
2025-12-09,GRP,团队旅游会议,14,7.6,5519.0,394.0
2025-12-09,LNG,长住客,3,1.6,1006.0,335.0
2025-12-10,FIT-WI,上门散客,15,8.0,9687.0,646.0
2025-12-10,FIT-DIR,官网小程序直销,33,17.6,18606.0,564.0
2025-12-10,FIT-OTA,OTA散客,59,31.4,30387.0,515.0
2025-12-10,CORP,协议公司客户,45,23.9,19743.0,439.0
2025-12-10,LOY,会员忠诚计划,23,12.2,11251.0,489.0
2025-12-10,GRP,团队旅游会议,16,8.5,6206.0,388.0
2025-12-10,LNG,长住客,4,2.1,1319.0,330.0
2025-12-11,FIT-WI,上门散客,16,8.1,9696.0,606.0
2025-12-11,FIT-DIR,官网小程序直销,36,18.2,20655.0,574.0
2025-12-11,FIT-OTA,OTA散客,57,28.8,30137.0,529.0
2025-12-11,CORP,协议公司客户,44,22.2,19859.0,451.0
2025-12-11,LOY,会员忠诚计划,25,12.6,12808.0,512.0
2025-12-11,GRP,团队旅游会议,14,7.1,5332.0,381.0
2025-12-11,LNG,长住客,4,2.0,1253.0,313.0
2025-12-12,FIT-WI,上门散客,19,7.9,13112.0,690.0
2025-12-12,FIT-DIR,官网小程序直销,41,17.0,25313.0,617.0
2025-12-12,FIT-OTA,OTA散客,67,27.8,38297.0,572.0
2025-12-12,CORP,协议公司客户,49,20.3,25219.0,515.0
2025-12-12,LOY,会员忠诚计划,28,11.6,14973.0,535.0
2025-12-12,GRP,团队旅游会议,18,7.5,7496.0,416.0
2025-12-12,LNG,长住客,5,2.1,1839.0,368.0
2025-12-13,FIT-WI,上门散客,20,7.7,13709.0,685.0
2025-12-13,FIT-DIR,官网小程序直销,47,18.1,29059.0,618.0
2025-12-13,FIT-OTA,OTA散客,73,28.2,39547.0,542.0
2025-12-13,CORP,协议公司客户,57,22.0,27756.0,487.0
2025-12-13,LOY,会员忠诚计划,34,13.1,18410.0,541.0
2025-12-13,GRP,团队旅游会议,21,8.1,8521.0,406.0
2025-12-13,LNG,长住客,5,1.9,1828.0,366.0
2025-12-14,FIT-WI,上门散客,17,8.1,10824.0,637.0
2025-12-14,FIT-DIR,官网小程序直销,35,16.6,20116.0,575.0
2025-12-14,FIT-OTA,OTA散客,63,29.9,33157.0,526.0
2025-12-14,CORP,协议公司客户,48,22.7,20896.0,435.0
2025-12-14,LOY,会员忠诚计划,24,11.4,12107.0,504.0
2025-12-14,GRP,团队旅游会议,17,8.1,6481.0,381.0
2025-12-14,LNG,长住客,4,1.9,1358.0,340.0
2025-12-15,FIT-WI,上门散客,17,8.9,10535.0,620.0
2025-12-15,FIT-DIR,官网小程序直销,33,17.3,18465.0,560.0
2025-12-15,FIT-OTA,OTA散客,60,31.4,30376.0,506.0
2025-12-15,CORP,协议公司客户,39,20.4,17901.0,459.0
2025-12-15,LOY,会员忠诚计划,22,11.5,10902.0,496.0
2025-12-15,GRP,团队旅游会议,16,8.4,6510.0,407.0
